,city,owner,brand,price,kms_driven,age,power
4979,1.0,1,1,45000.0,18000.0,5.0,160.0
4980,1.0,1,7,23000.0,18000.0,9.0,100.0
4981,3.0,1,7,51000.0,39766.0,7.0,220.0
4982,3.0,1,1,36000.0,21657.0,9.0,160.0
4983,1.0,1,2,145500.0,33486.0,4.0,350.0
4994,4.0,1,7,33000.0,5188.0,6.0,135.0
4995,4.0,1,7,21316.0,39000.0,11.0,135.0
4996,,1,2,110000.0,15400.0,4.0,500.0
4997,,2,6,36000.0,17000.0,4.0,100.0
4998,3.0,1,7,115000.0,13797.0,4.0,400.0
4999,,2,2,82000.0,15418.0,10.0,350.0
5000,3.0,2,6,20000.0,73317.0,13.0,223.0
5001,3.0,1,2,96300.0,28000.0,9.0,350.0
5002,3.0,1,2,97000.0,41211.0,7.0,350.0
5003,3.0,1,2,85000.0,24592.0,10.0,350.0
5004,8.0,1,5,47600.0,18000.0,4.0,110.0
5005,4.0,1,5,33000.0,15250.0,9.0,150.0
5006,3.0,1,7,19000.0,26527.0,16.0,100.0
5007,,2,1,10000.0,35000.0,11.0,110.0
5008,3.0,1,7,101697.0,7734.0,4.0,200.0
5009,10.0,1,7,48000.0,54990.0,6.0,220.0
5010,10.0,2,7,46500.0,16540.0,6.0,220.0
5011,4.0,2,7,10000.0,37066.0,16.0,100.0
5012,,1,6,39000.0,52000.0,6.0,125.0
5013,3.0,1,5,35000.0,24000.0,11.0,150.0
5014,4.0,1,2,135000.0,9600.0,5.0,410.0
5015,4.0,1,6,24000.0,65000.0,11.0,125.0
5016,,1,15,378000.0,13000.0,8.0,883.0
5017,1.0,3,21,68000.0,23.0,39.0,250.0
5018,2.0,1,1,45000.0,18611.0,5.0,180.0
5019,4.0,1,7,40000.0,3443.0,6.0,220.0
5020,10.0,1,7,32000.0,10576.0,8.0,220.0
5021,3.0,1,2,104400.0,41000.0,5.0,350.0
5022,,1,8,38000.0,25000.0,6.0,150.0
5023,,1,6,61000.0,5250.0,3.0,100.0
5024,,1,11,107000.0,5000.0,3.0,300.0
5025,10.0,1,7,100400.0,5300.0,6.0,200.0
5026,4.0,2,2,109000.0,13110.0,5.0,500.0
5027,8.0,1,8,40362.0,14653.0,6.0,150.0
5028,1.0,1,6,13000.0,65000.0,14.0,100.0
5029,,1,7,130000.0,23400.0,4.0,400.0
5030,4.0,1,7,70000.0,25240.0,6.0,200.0
5031,2.0,1,2,120000.0,13560.0,4.0,350.0
5032,,1,6,42000.0,26839.0,3.0,100.0
5033,10.0,1,5,13500.0,50000.0,10.0,110.0
5034,2.0,3,6,70000.0,10000.0,4.0,223.0
5035,,1,7,35000.0,35020.0,5.0,150.0
5036,10.0,1,7,80000.0,42173.0,5.0,200.0
5037,,1,10,105000.0,28000.0,6.0,200.0
5038,,1,7,42000.0,12000.0,4.0,150.0
5039,2.0,1,7,20000.0,36903.0,12.0,150.0
5040,,1,7,61500.0,15264.0,4.0,220.0
5041,,1,1,190000.0,6000.0,3.0,310.0
5042,10.0,1,1,75000.0,18304.0,4.0,200.0
5043,4.0,1,7,40000.0,17038.0,5.0,150.0
5044,2.0,2,7,35000.0,23297.0,5.0,150.0
5045,,1,5,24500.0,51999.0,7.0,125.0
5046,,1,7,60000.0,7312.0,2.0,150.0
5047,2.0,1,10,143000.0,2963.0,3.0,200.0
5048,,1,1,20000.0,20000.0,14.0,160.0
5049,,1,7,35000.0,47000.0,10.0,150.0
5050,,1,2,95000.0,9000.0,6.0,350.0
5051,4.0,1,6,28000.0,47098.0,9.0,223.0
5052,2.0,1,7,45000.0,17900.0,5.0,150.0
5053,4.0,2,6,25000.0,14002.0,10.0,100.0
5054,,1,2,75000.0,24203.0,7.0,350.0
5055,3.0,1,7,98000.0,28026.0,5.0,200.0
5056,2.0,1,6,12800.0,50000.0,13.0,150.0
5057,,1,10,198000.0,5640.0,3.0,390.0
5058,2.0,1,2,95000.0,20000.0,6.0,350.0
5059,1.0,1,11,25000.0,38247.0,8.0,110.0
5060,,1,2,110000.0,24300.0,3.0,350.0
5061,,1,7,35000.0,45189.0,10.0,150.0
5062,,1,7,16000.0,99000.0,11.0,150.0
5063,3.0,1,7,66400.0,2600.0,4.0,150.0
5064,,1,6,26000.0,43625.0,8.0,110.0
5065,8.0,1,4,43000.0,38000.0,7.0,150.0
5066,,1,7,40000.0,19300.0,7.0,220.0
5067,3.0,1,2,85000.0,33783.0,7.0,350.0
5068,,1,7,52000.0,4725.0,5.0,150.0
5069,,1,7,125000.0,8930.0,4.0,400.0
5070,10.0,1,4,121000.0,13013.0,3.0,150.0
5071,,2,6,35000.0,28000.0,6.0,223.0
5072,2.0,2,2,96000.0,16317.0,5.0,350.0
5073,2.0,1,5,19000.0,69761.0,9.0,125.0
5074,2.0,1,2,130800.0,24000.0,5.0,350.0
5075,10.0,1,7,60000.0,4200.0,9.0,200.0
5076,,2,10,67000.0,25000.0,8.0,200.0
5077,2.0,1,5,80000.0,25000.0,7.0,250.0
5078,,1,7,50300.0,14000.0,7.0,220.0
5079,2.0,1,5,23400.0,15000.0,9.0,125.0
5080,4.0,1,10,105000.0,18000.0,6.0,390.0
5081,,1,7,21100.0,21000.0,11.0,100.0
5082,4.0,1,14,283700.0,4400.0,5.0,250.0
5083,1.0,1,6,27500.0,32659.0,10.0,100.0
5084,,1,6,25000.0,39000.0,9.0,100.0
5085,,1,4,90000.0,17000.0,4.0,150.0
5086,,1,6,20300.0,46000.0,15.0,100.0
5087,,1,5,55800.0,4000.0,4.0,125.0
5088,4.0,1,7,125000.0,31243.0,4.0,400.0
5089,,1,2,160000.0,5000.0,4.0,350.0
5090,1.0,2,7,12982.0,100000.0,12.0,150.0
5091,,2,5,25000.0,25000.0,7.0,125.0
5092,2.0,1,1,25000.0,16565.0,6.0,110.0
5093,4.0,1,4,51000.0,26219.0,6.0,150.0
5094,,1,6,18200.0,45000.0,12.0,150.0
5095,2.0,1,7,15000.0,36888.0,13.0,135.0
5096,2.0,1,2,84000.0,19912.0,7.0,350.0
5097,2.0,1,2,128000.0,5541.0,4.0,500.0
5098,2.0,1,7,30000.0,30000.0,6.0,135.0
5099,4.0,2,7,60000.0,15927.0,6.0,150.0
5100,,1,10,158000.0,3834.0,4.0,390.0
5101,,1,7,43600.0,60000.0,8.0,200.0
5102,2.0,1,7,15000.0,532.0,14.0,150.0
5103,,1,6,57999.0,3000.0,4.0,110.0
5104,,1,4,58000.0,28000.0,7.0,150.0
5105,8.0,1,5,32000.0,31000.0,10.0,125.0
5106,,1,5,65000.0,2500.0,3.0,125.0
5107,,1,10,133000.0,26000.0,5.0,390.0
5108,,1,7,29200.0,30000.0,8.0,150.0
5109,,1,5,91000.0,5500.0,2.0,160.0
5110,,1,2,115000.0,24000.0,4.0,350.0
5111,8.0,1,7,50000.0,200.0,3.0,100.0
5112,,1,10,140000.0,7000.0,6.0,390.0
5113,,1,7,36000.0,4838.0,4.0,125.0
5114,,1,7,32000.0,26500.0,7.0,100.0
5115,,1,1,100000.0,1300.0,4.0,200.0
5116,2.0,1,4,55000.0,43000.0,5.0,150.0
5117,2.0,1,2,62000.0,23367.0,15.0,350.0
5118,4.0,1,4,60000.0,18200.0,9.0,150.0
5119,10.0,1,6,28000.0,25000.0,9.0,150.0
5120,,2,10,120000.0,16000.0,7.0,200.0
5121,,2,5,20000.0,35063.0,13.0,150.0
5122,,1,4,73000.0,14000.0,3.0,150.0
5123,,1,7,45000.0,15000.0,5.0,150.0
5124,,1,2,170000.0,6000.0,3.0,500.0
5125,,1,7,55000.0,38000.0,6.0,220.0
5126,,1,7,83100.0,13450.0,4.0,150.0
5127,,1,6,25000.0,50000.0,7.0,100.0
5128,10.0,2,5,39200.0,16500.0,5.0,125.0
5129,2.0,1,2,141000.0,4625.0,3.0,350.0
5130,2.0,1,2,134400.0,1550.0,4.0,350.0
5131,1.0,1,7,15000.0,70000.0,13.0,150.0
5132,,1,2,78500.0,35596.0,6.0,350.0
5133,10.0,1,2,170000.0,500.0,2.0,350.0
5134,2.0,1,7,52000.0,3400.0,3.0,125.0
5135,1.0,1,6,29500.0,36484.0,8.0,100.0
5136,2.0,1,5,36000.0,30000.0,7.0,150.0
5137,,1,7,65000.0,30000.0,4.0,150.0
5138,,2,7,50000.0,1234.0,7.0,220.0
5139,,1,4,42500.0,16435.0,7.0,150.0
5140,2.0,1,4,43000.0,60000.0,7.0,150.0
5141,2.0,1,5,80000.0,35000.0,10.0,250.0
5142,,1,6,21000.0,7100.0,9.0,100.0
5143,4.0,1,4,45000.0,72354.0,10.0,150.0
5144,2.0,1,7,10500.0,717794.0,15.0,125.0
5145,,1,7,29500.0,25000.0,10.0,150.0
5146,3.0,1,7,38000.0,58816.0,11.0,220.0
5147,,1,5,150000.0,2200.0,4.0,250.0
5148,,1,6,30000.0,22560.0,7.0,100.0
5149,3.0,2,2,115000.0,18057.0,5.0,350.0
5150,,1,6,19000.0,78822.0,8.0,125.0
5151,,1,4,34000.0,38000.0,11.0,150.0
5152,2.0,1,6,28000.0,14256.0,12.0,223.0
5153,2.0,1,2,125000.0,9858.0,4.0,350.0
5154,4.0,1,10,110000.0,25327.0,5.0,390.0
5155,10.0,1,7,41000.0,71303.0,6.0,220.0
5156,,2,7,20000.0,57500.0,14.0,180.0
5157,,1,6,11000.0,20000.0,12.0,100.0
5158,2.0,1,2,109000.0,13000.0,6.0,350.0
5159,,1,7,63000.0,21000.0,4.0,220.0
5160,6.0,1,7,41999.0,54362.0,4.0,150.0
5161,,1,7,87000.0,35450.0,6.0,200.0
5162,6.0,1,6,41400.0,21000.0,4.0,125.0
5163,,1,1,9000.0,72378.0,15.0,100.0
5164,2.0,2,7,22000.0,54000.0,13.0,180.0
5165,3.0,1,2,123400.0,5000.0,4.0,350.0
5166,2.0,1,5,17000.0,35655.0,10.0,125.0
5167,,1,7,18000.0,42000.0,11.0,135.0
5168,,1,7,82500.0,13000.0,6.0,200.0
5169,,1,8,70000.0,7900.0,6.0,150.0
5177,,1,5,51000.0,24800.0,5.0,160.0
5178,4.0,1,10,155000.0,7563.0,3.0,250.0
5179,2.0,1,2,75068.0,16919.0,9.0,350.0
5180,,1,2,153000.0,10000.0,3.0,500.0
5184,8.0,1,6,35300.0,55000.0,8.0,223.0
5185,,1,6,22000.0,16750.0,10.0,223.0
5186,2.0,2,7,36800.0,41090.0,4.0,150.0
5187,,1,7,49000.0,13281.0,5.0,150.0
5188,2.0,1,7,37000.0,29094.0,4.0,125.0
5189,,1,5,21400.0,45000.0,8.0,125.0
5190,4.0,1,2,93000.0,4761.0,6.0,350.0
5191,10.0,1,8,100000.0,9200.0,3.0,150.0
5192,1.0,1,8,100500.0,6000.0,3.0,150.0
5193,,1,2,90000.0,14330.0,3.0,350.0
5194,,2,2,55000.0,15000.0,12.0,350.0
5195,2.0,1,2,119000.0,14735.0,5.0,500.0
5196,2.0,2,7,26000.0,55686.0,9.0,220.0
5197,,1,2,113000.0,14200.0,4.0,350.0
5198,2.0,1,7,40000.0,75000.0,8.0,150.0
5199,,1,7,32000.0,21000.0,5.0,150.0
5200,4.0,1,7,13500.0,477976.0,14.0,135.0
5201,,2,4,66400.0,27481.0,7.0,150.0
5202,,1,5,67000.0,43871.0,6.0,150.0
5210,,1,2,140000.0,9000.0,5.0,410.0
5211,2.0,1,4,45000.0,32375.0,8.0,150.0
5212,2.0,1,7,61000.0,41000.0,7.0,220.0
5213,,1,5,38000.0,16500.0,9.0,110.0
5214,,1,5,75500.0,23800.0,7.0,150.0
5215,,1,8,125000.0,700.0,3.0,150.0
5216,,1,2,140000.0,99999.0,37.0,350.0
5217,,1,7,49100.0,10000.0,5.0,150.0
5218,4.0,2,2,95000.0,15288.0,5.0,350.0
5219,,1,7,85000.0,26000.0,6.0,200.0
5220,,1,2,110000.0,26927.0,6.0,350.0
5221,3.0,4,4,20000.0,38500.0,12.0,125.0
5222,,1,7,28000.0,25000.0,7.0,150.0
5223,2.0,1,2,109500.0,13000.0,8.0,500.0
5224,,1,2,99000.0,19000.0,6.0,350.0
5225,8.0,1,7,69999.0,7054.0,5.0,150.0
5226,3.0,1,2,115000.0,12000.0,6.0,350.0
5227,2.0,1,6,24000.0,6000.0,10.0,100.0
5228,,1,6,56000.0,17330.0,6.0,149.0
5232,1.0,1,7,24500.0,21891.0,7.0,125.0
5233,4.0,1,7,36999.0,57811.0,8.0,180.0
5234,,1,2,110439.0,3000.0,9.0,500.0
5235,,1,2,116762.0,30000.0,7.0,500.0
5236,,1,5,67000.0,12000.0,4.0,160.0
5237,2.0,1,4,40000.0,38000.0,8.0,150.0
5238,,1,7,26000.0,17695.0,8.0,100.0
5239,8.0,1,2,140000.0,9788.0,5.0,350.0
5240,2.0,1,1,92300.0,10000.0,4.0,200.0
5241,,1,6,20100.0,45330.0,14.0,100.0
5242,3.0,1,7,69000.0,22000.0,6.0,150.0
5243,,1,5,26000.0,33000.0,12.0,150.0
5244,,1,2,139000.0,17000.0,4.0,350.0
5245,2.0,1,2,97500.0,19562.0,7.0,350.0
5246,2.0,1,4,48000.0,11000.0,7.0,150.0
5247,,1,2,140900.0,1400.0,6.0,500.0
5248,,1,2,179000.0,14000.0,4.0,500.0
5249,2.0,1,7,25000.0,60000.0,9.0,150.0
5250,2.0,1,2,180000.0,4030.0,4.0,500.0
5251,,1,7,84000.0,1920.0,4.0,150.0
5252,,1,2,125000.0,20000.0,6.0,350.0
5253,,1,7,55000.0,27000.0,8.0,200.0
5254,2.0,1,6,65000.0,3200.0,5.0,150.0
5255,8.0,1,8,88000.0,8000.0,4.0,150.0
5256,2.0,1,5,27500.0,18000.0,7.0,110.0
5257,,1,2,80000.0,23895.0,7.0,350.0
5258,,2,6,19600.0,42000.0,11.0,100.0
5259,3.0,1,2,95000.0,25000.0,5.0,350.0
5260,,1,2,99000.0,23397.0,4.0,350.0
5261,1.0,1,6,30000.0,51528.0,9.0,150.0
5262,8.0,1,7,120000.0,10147.0,3.0,220.0
5263,,1,7,110000.0,9119.0,5.0,200.0
5264,4.0,1,10,100000.0,7000.0,7.0,390.0
5265,3.0,1,5,55000.0,10000.0,4.0,125.0
5266,,1,6,21000.0,19000.0,10.0,100.0
5267,,1,6,20000.0,70628.0,10.0,100.0
5268,,1,6,25000.0,58137.0,10.0,100.0
5269,,1,6,42000.0,35000.0,7.0,223.0
5270,2.0,1,2,110000.0,5073.0,5.0,350.0
5271,,1,10,106000.0,14403.0,5.0,390.0
5272,3.0,1,4,74000.0,23000.0,7.0,150.0
5273,2.0,1,7,18600.0,56000.0,10.0,150.0
5274,,1,15,472000.0,550.0,3.0,750.0
5275,4.0,1,2,89000.0,13000.0,8.0,350.0
5276,,1,2,95000.0,40500.0,8.0,500.0
5277,3.0,1,1,65000.0,18500.0,5.0,160.0
5278,4.0,1,10,125000.0,8200.0,5.0,200.0
5279,2.0,1,15,430000.0,1200.0,6.0,750.0
5280,,1,6,35000.0,9500.0,6.0,100.0
5281,2.0,1,1,40000.0,38950.0,5.0,110.0
5282,,1,1,40000.0,80000.0,9.0,160.0
5283,2.0,1,10,140000.0,10000.0,6.0,200.0
5284,,1,7,55000.0,2000.0,3.0,110.0
5285,2.0,1,7,59999.0,20850.0,7.0,150.0
5286,,1,2,112100.0,22800.0,5.0,350.0
5287,,1,2,137999.0,7900.0,5.0,500.0
5288,,1,7,70000.0,11000.0,4.0,150.0
5289,,1,5,25000.0,28000.0,7.0,110.0
5290,2.0,1,6,15600.0,50000.0,13.0,150.0
5291,8.0,1,10,140000.0,10000.0,6.0,200.0
5292,2.0,1,7,44600.0,39500.0,8.0,220.0
5293,,1,10,225000.0,2400.0,4.0,390.0
5294,,1,2,120000.0,2827.0,5.0,350.0
5295,4.0,1,2,118000.0,12434.0,6.0,500.0
5296,8.0,1,2,150000.0,38000.0,14.0,500.0
5297,2.0,1,4,30000.0,9300.0,11.0,150.0
5298,,1,4,41000.0,60000.0,10.0,150.0
5299,,1,2,90000.0,12000.0,8.0,350.0
5300,10.0,1,4,18000.0,18465.0,12.0,150.0
5301,4.0,1,7,110000.0,5548.0,4.0,400.0
5302,,1,2,110000.0,25353.0,5.0,500.0
5303,2.0,1,2,170000.0,6700.0,3.0,350.0
5306,4.0,1,8,77000.0,25400.0,3.0,150.0
5307,2.0,1,7,65200.0,20000.0,3.0,220.0
5308,,1,4,45000.0,30000.0,8.0,150.0
5309,3.0,1,10,160000.0,23766.0,5.0,390.0
5313,4.0,1,7,21000.0,28808.0,7.0,100.0
5319,,2,7,19269.0,36526.0,11.0,100.0
5320,2.0,2,7,43000.0,15000.0,5.0,150.0
5321,2.0,1,10,140000.0,6500.0,5.0,200.0
5322,,1,2,180000.0,2000.0,4.0,500.0
5323,,1,6,20000.0,46000.0,12.0,100.0
5324,,1,7,100000.0,11170.0,6.0,200.0
5325,2.0,1,2,131700.0,5000.0,6.0,500.0
5326,2.0,1,4,30000.0,24000.0,9.0,150.0
5327,,1,7,67000.0,12000.0,5.0,220.0
5328,2.0,1,7,25000.0,38425.0,8.0,125.0
5329,,1,6,42000.0,9000.0,6.0,110.0
5330,3.0,1,7,60000.0,9000.0,6.0,150.0
5331,,1,7,70400.0,7000.0,4.0,150.0
5332,3.0,1,7,41000.0,33000.0,9.0,220.0
5333,8.0,1,7,58000.0,20000.0,7.0,220.0
5334,,1,5,50400.0,15000.0,6.0,160.0
5335,,1,4,90500.0,28000.0,5.0,150.0
5336,,1,7,90000.0,1500.0,4.0,220.0
5337,,1,10,120000.0,24000.0,7.0,390.0
5338,,1,6,45000.0,15000.0,5.0,100.0
5339,2.0,1,6,31500.0,35600.0,7.0,100.0
5348,2.0,1,7,41800.0,3360.0,3.0,100.0
5349,,1,7,27500.0,48000.0,8.0,100.0
5350,2.0,1,7,23500.0,40000.0,10.0,150.0
5351,2.0,1,6,23000.0,30000.0,9.0,125.0
5352,,1,7,75000.0,15000.0,5.0,220.0
5353,4.0,1,7,59000.0,40000.0,6.0,150.0
5354,,1,6,42000.0,32300.0,7.0,150.0
5355,2.0,1,7,60000.0,11000.0,5.0,150.0
5356,,1,6,22000.0,20000.0,11.0,100.0
5357,10.0,1,6,36300.0,38000.0,6.0,110.0
5358,3.0,1,7,88600.0,6200.0,4.0,220.0
5359,2.0,1,6,42000.0,25000.0,5.0,110.0
5360,,1,7,60000.0,46000.0,5.0,150.0
5361,,1,6,20000.0,60500.0,11.0,150.0
5362,,1,7,69000.0,17000.0,5.0,150.0
5363,,1,7,18000.0,77700.0,11.0,135.0
5364,2.0,2,1,72000.0,7000.0,3.0,180.0
5365,,3,4,34000.0,50000.0,10.0,150.0
5366,10.0,1,7,82000.0,57444.0,6.0,200.0
5367,2.0,1,4,80000.0,7018.0,4.0,150.0
5368,2.0,1,6,25000.0,24000.0,8.0,125.0
5371,6.0,1,4,45000.0,5382.0,5.0,150.0
5388,8.0,1,7,48400.0,14500.0,6.0,150.0
5389,6.0,1,2,105000.0,9900.0,8.0,500.0
5390,2.0,1,8,48000.0,9800.0,6.0,150.0
5391,,1,7,43000.0,10000.0,4.0,100.0
5392,4.0,1,2,90000.0,7800.0,7.0,350.0
5393,,1,8,78000.0,10575.0,4.0,150.0
5394,1.0,1,6,23000.0,61122.0,17.0,100.0
5395,,1,6,36000.0,16830.0,6.0,100.0
5396,10.0,1,7,18000.0,39000.0,13.0,150.0
5397,2.0,1,2,110000.0,13000.0,6.0,350.0
5398,,1,10,139999.0,5500.0,6.0,200.0
5399,3.0,1,2,145000.0,10000.0,5.0,350.0
5400,3.0,1,2,132400.0,12000.0,5.0,350.0
5401,2.0,1,1,68000.0,10000.0,5.0,180.0
5402,,1,7,28000.0,18000.0,9.0,125.0
5403,2.0,1,2,90000.0,38400.0,10.0,350.0
5404,,1,7,25000.0,43000.0,9.0,125.0
5405,1.0,1,6,27500.0,22365.0,10.0,100.0
5406,,1,5,88000.0,150.0,4.0,160.0
5407,3.0,1,2,141900.0,7400.0,4.0,350.0
5408,,1,2,110500.0,30000.0,6.0,350.0
5409,3.0,1,2,95000.0,27200.0,8.0,350.0
5410,,1,6,51000.0,4669.0,4.0,110.0
5411,6.0,1,5,35526.0,16500.0,6.0,125.0
5412,2.0,1,5,49800.0,41365.0,6.0,150.0
5413,3.0,1,7,40800.0,25000.0,9.0,220.0
5414,,1,6,29000.0,24000.0,7.0,100.0
5415,2.0,1,4,35255.0,25000.0,9.0,150.0
5416,,1,6,30000.0,40457.0,7.0,100.0
5417,6.0,1,2,130000.0,7000.0,5.0,350.0
5418,,1,4,46728.0,55300.0,7.0,150.0
5419,3.0,1,7,21000.0,45000.0,12.0,150.0
5420,4.0,1,10,142600.0,28000.0,6.0,390.0
5421,,1,4,82000.0,23000.0,6.0,150.0
5422,4.0,1,7,60000.0,15000.0,6.0,150.0
5423,,1,5,30000.0,17500.0,8.0,125.0
5424,4.0,1,11,35000.0,9614.0,7.0,110.0
5425,10.0,1,10,130000.0,9800.0,7.0,390.0
5426,4.0,1,6,48000.0,14000.0,8.0,150.0
5427,,1,2,120000.0,15500.0,6.0,350.0
5428,,1,7,80000.0,9000.0,5.0,150.0
5429,3.0,1,1,88000.0,3500.0,4.0,180.0
5430,,1,6,30000.0,13000.0,8.0,125.0
5431,,1,2,125000.0,10200.0,5.0,350.0
5432,10.0,1,6,27000.0,25874.0,10.0,150.0
5433,,1,10,165000.0,17883.0,6.0,390.0
5434,,1,6,56435.0,12192.0,5.0,110.0
5435,3.0,1,1,60000.0,30000.0,5.0,160.0
5436,,1,4,100000.0,5000.0,5.0,150.0
5437,3.0,1,7,67000.0,15500.0,5.0,220.0
5438,2.0,1,7,25000.0,98707.0,11.0,150.0
5439,,1,5,30000.0,64800.0,13.0,150.0
5440,,1,7,66000.0,12000.0,5.0,150.0
5463,,1,2,65000.0,9300.0,10.0,350.0
5464,,1,1,45000.0,19542.0,7.0,160.0
5465,1.0,1,7,25000.0,41915.0,12.0,150.0
5466,3.0,3,7,33000.0,31500.0,14.0,200.0
5468,,1,1,38000.0,8718.0,3.0,100.0
5469,,1,2,75000.0,24000.0,7.0,350.0
5470,3.0,2,2,70000.0,45000.0,15.0,350.0
5471,8.0,1,2,133300.0,18000.0,5.0,350.0
5472,6.0,1,2,165000.0,2791.0,2.0,350.0
5473,2.0,1,7,42000.0,9755.0,7.0,150.0
5474,1.0,1,6,35000.0,37795.0,7.0,100.0
5475,,1,5,37000.0,27520.0,5.0,125.0
5476,,1,1,82000.0,5200.0,3.0,160.0
5477,,1,7,85000.0,4500.0,2.0,220.0
5478,,1,2,115000.0,9759.0,5.0,350.0
5479,8.0,1,5,27400.0,33000.0,10.0,110.0
5480,10.0,1,4,22000.0,29428.0,9.0,150.0
5481,6.0,1,2,58000.0,9572.0,9.0,350.0
5482,,2,6,14000.0,40000.0,12.0,100.0
5483,3.0,1,1,120000.0,16000.0,3.0,200.0
5484,10.0,1,5,30000.0,45355.0,6.0,125.0
5485,,1,5,77100.0,15000.0,5.0,150.0
5486,8.0,1,5,39999.0,27000.0,8.0,150.0
5487,8.0,1,2,125000.0,17677.0,4.0,350.0
5488,,1,7,35000.0,21000.0,10.0,150.0
5489,,1,7,75000.0,30000.0,6.0,200.0
5490,10.0,1,2,85000.0,3842.0,7.0,350.0
5491,,1,10,160000.0,6700.0,3.0,200.0
5492,,1,6,35000.0,27988.0,14.0,150.0
5493,4.0,1,7,35000.0,34000.0,10.0,220.0
5494,,1,2,105000.0,11072.0,8.0,500.0
5495,,1,2,150000.0,1947.0,2.0,350.0
5496,4.0,1,7,106000.0,26429.0,4.0,400.0
5497,10.0,1,7,28000.0,42942.0,13.0,200.0
5498,,2,10,190000.0,4159.0,4.0,390.0
5499,,2,1,18000.0,70000.0,15.0,110.0
5500,,1,1,95000.0,1990.0,4.0,200.0
5501,2.0,1,2,95000.0,29000.0,7.0,500.0
5502,8.0,1,7,50000.0,65007.0,7.0,150.0
5503,,2,7,28000.0,34060.0,11.0,180.0
5504,2.0,1,2,98000.0,41883.0,5.0,350.0
5505,,1,7,45000.0,15000.0,9.0,200.0
5506,2.0,1,1,106000.0,1890.0,2.0,200.0
5507,2.0,1,6,23000.0,59560.0,8.0,110.0
5508,,2,4,72000.0,13600.0,4.0,150.0
5509,10.0,1,5,37500.0,10521.0,7.0,150.0
5510,,1,1,90000.0,3095.0,2.0,180.0
5511,4.0,1,4,53300.0,29000.0,10.0,150.0
5513,,1,1,30000.0,21288.0,10.0,160.0
5514,,1,4,75000.0,29878.0,4.0,150.0
5515,2.0,2,6,31000.0,19000.0,5.0,100.0
5516,,1,7,65000.0,7706.0,5.0,220.0
5517,10.0,1,7,11000.0,31275.0,12.0,135.0
5518,10.0,1,2,93200.0,8700.0,7.0,500.0
5519,2.0,2,6,18000.0,19233.0,11.0,100.0
5520,,1,7,42000.0,33156.0,5.0,150.0
5521,,1,4,65000.0,14000.0,4.0,150.0
5522,,1,5,100000.0,2322.0,2.0,160.0
5523,2.0,1,1,29500.0,16389.0,7.0,100.0
5524,10.0,1,2,84000.0,13680.0,6.0,350.0
5525,6.0,1,4,85000.0,9425.0,4.0,250.0
5526,2.0,1,1,41000.0,9833.0,5.0,160.0
5527,6.0,1,7,25000.0,21163.0,5.0,125.0
5528,4.0,1,2,50000.0,31298.0,12.0,350.0
5529,,1,7,43000.0,14740.0,4.0,150.0
5530,2.0,1,8,60000.0,14830.0,4.0,150.0
5531,,1,5,56000.0,11021.0,4.0,160.0
5532,8.0,1,4,102000.0,1120.0,2.0,150.0
5533,,2,2,65000.0,33000.0,10.0,350.0
5534,,1,5,65000.0,15000.0,9.0,250.0
5535,3.0,1,2,90595.0,37915.0,6.0,350.0
5536,,1,4,30000.0,35600.0,9.0,150.0
5537,,1,7,120000.0,7500.0,3.0,400.0
5538,4.0,1,8,92000.0,750.0,3.0,150.0
5539,10.0,1,7,35000.0,46436.0,11.0,180.0
5553,8.0,1,10,137500.0,56000.0,6.0,200.0
5554,,1,5,66000.0,3000.0,4.0,160.0
5555,,1,7,53200.0,12135.0,3.0,150.0
5556,,2,4,49999.0,21500.0,6.0,150.0
5557,,1,1,102000.0,8120.0,2.0,200.0
5558,2.0,1,7,17000.0,34500.0,11.0,135.0
5559,10.0,1,7,55000.0,7800.0,7.0,220.0
5560,2.0,1,1,99000.0,1793.0,3.0,200.0
5561,1.0,1,5,25000.0,31400.0,7.0,125.0
5562,3.0,2,10,170000.0,15547.0,4.0,390.0
5563,,1,7,55000.0,35107.0,8.0,220.0
5564,2.0,1,8,92000.0,5156.0,2.0,150.0
5565,2.0,1,5,89200.0,15000.0,5.0,150.0
5566,2.0,1,2,110000.0,5130.0,5.0,500.0
5567,,1,1,85000.0,15150.0,3.0,160.0
5568,,4,2,141000.0,10825.0,4.0,350.0
5569,,1,2,105000.0,12000.0,6.0,500.0
5570,4.0,2,2,90000.0,28279.0,9.0,500.0
5571,,1,7,65000.0,7983.0,5.0,200.0
5572,2.0,1,10,243100.0,16000.0,3.0,390.0
5573,2.0,1,7,22000.0,37000.0,8.0,100.0
5574,,1,6,52000.0,13353.0,3.0,100.0
5575,,1,5,180000.0,6500.0,3.0,250.0
5576,3.0,1,7,35000.0,40500.0,10.0,150.0
5577,2.0,1,5,30000.0,44000.0,8.0,125.0
5578,,1,7,93500.0,199.0,2.0,220.0
5579,,1,2,106000.0,70000.0,7.0,350.0
5580,2.0,1,10,195000.0,1700.0,5.0,390.0
5581,8.0,2,6,25000.0,54560.0,14.0,223.0
5582,,1,2,85000.0,17580.0,8.0,350.0
5583,,1,1,15000.0,46000.0,11.0,110.0
5584,,1,1,62000.0,76663.0,4.0,200.0
5585,3.0,1,7,34000.0,29500.0,6.0,125.0
5586,6.0,1,5,18000.0,30112.0,11.0,125.0
5587,4.0,1,2,75000.0,29284.0,9.0,350.0
